OrderDate,OrderQty,LineTotal,ProductID,Name,SalesOrderID
2014-01-02 00:00:00,1,8.990000,712,Price,63470
2013-08-29 00:00:00,1,3.990000,922,Price,55192
2014-03-29 00:00:00,1,53.990000,881,Price,69246
2014-04-30 00:00:00,1,35.000000,930,Price,71743
2013-09-07 00:00:00,1,769.490000,980,Price,55824
2013-12-02 00:00:00,1,54.990000,880,Price,61408
2014-03-03 00:00:00,1,28.990000,934,Price,67506
2013-07-03 00:00:00,1,4.990000,921,Price,52048
2014-01-02 00:00:00,1,2319.990000,780,Price,63481
2013-08-29 00:00:00,1,34.990000,711,Price,55192
2014-03-29 00:00:00,1,21.980000,878,Price,69246
2014-05-07 00:00:00,1,9.990000,871,Price,72404
2013-09-07 00:00:00,1,49.990000,714,Price,55824
2013-12-02 00:00:00,1,3.990000,922,Price,61408
2014-03-03 00:00:00,1,9.990000,871,Price,67513
2013-07-03 00:00:00,1,49.990000,716,Price,52047
2014-01-02 00:00:00,1,2319.990000,781,Price,63471
2013-08-29 00:00:00,1,24.990000,932,Price,55193
2014-03-29 00:00:00,1,8.990000,712,Price,69245
2014-04-30 00:00:00,1,4.990000,921,Price,71743
2013-09-05 00:00:00,1,3.990000,922,Price,55733
2013-12-02 00:00:00,1,2.290000,873,Price,61407
2014-03-03 00:00:00,1,7.950000,877,Price,67506
2013-07-03 00:00:00,1,21.980000,878,Price,52047
2014-01-02 00:00:00,1,49.990000,713,Price,63472
2013-08-29 00:00:00,1,49.990000,713,Price,55193
2014-03-28 00:00:00,1,2384.070000,954,Price,69244
2014-05-07 00:00:00,1,4.990000,870,Price,72404
2013-09-07 00:00:00,1,2.290000,873,Price,55820
2013-12-02 00:00:00,1,4.990000,923,Price,61390
2014-03-03 00:00:00,1,159.000000,879,Price,67506
2013-07-03 00:00:00,1,4.990000,921,Price,52046
2014-01-02 00:00:00,1,2319.990000,780,Price,63472
2013-08-29 00:00:00,1,24.490000,860,Price,55193
2014-03-28 00:00:00,1,34.990000,711,Price,69244
2014-04-30 00:00:00,1,21.980000,878,Price,71744
2013-09-07 00:00:00,1,32.600000,933,Price,55820
2013-12-02 00:00:00,1,28.990000,934,Price,61391
2014-03-03 00:00:00,1,28.990000,934,Price,67507
2013-07-03 00:00:00,1,4.990000,921,Price,52045
2014-01-02 00:00:00,1,34.990000,707,Price,63472
2013-08-29 00:00:00,1,3.990000,922,Price,55194
2014-03-28 00:00:00,1,24.490000,859,Price,69244
2014-05-07 00:00:00,1,9.990000,871,Price,72400
2013-09-07 00:00:00,1,34.990000,707,Price,55819
2013-12-02 00:00:00,1,4.990000,923,Price,61391
2014-03-03 00:00:00,1,4.990000,923,Price,67507
2013-07-03 00:00:00,1,2.290000,873,Price,52045
2014-01-02 00:00:00,1,2294.990000,783,Price,63473
2013-08-29 00:00:00,1,32.600000,933,Price,55194
2014-03-28 00:00:00,1,34.990000,708,Price,69243
2014-05-07 00:00:00,1,2294.990000,783,Price,72399
2013-09-05 00:00:00,1,1120.490000,798,Price,55733
2013-12-02 00:00:00,1,24.990000,928,Price,61392
2014-03-03 00:00:00,1,24.990000,928,Price,67508
2013-07-03 00:00:00,1,2.290000,873,Price,52048
2014-01-02 00:00:00,1,4.990000,870,Price,63473
2013-08-29 00:00:00,1,4.990000,921,Price,55195
2014-03-28 00:00:00,1,2384.070000,957,Price,69243
2014-05-07 00:00:00,1,21.980000,878,Price,72399
2013-09-07 00:00:00,1,24.990000,928,Price,55816
2013-12-02 00:00:00,1,3.990000,922,Price,61393
2014-03-03 00:00:00,1,2.290000,873,Price,67506
2013-07-04 00:00:00,1,3.990000,922,Price,52078
2014-01-02 00:00:00,1,2.290000,873,Price,63471
2013-08-29 00:00:00,1,29.990000,929,Price,55195
2014-03-28 00:00:00,1,24.490000,860,Price,69243
2014-05-07 00:00:00,1,34.990000,707,Price,72399
2013-09-07 00:00:00,1,4.990000,921,Price,55816
2013-12-02 00:00:00,1,32.600000,933,Price,61393
2014-03-03 00:00:00,1,9.990000,871,Price,67527
2013-07-03 00:00:00,1,35.000000,930,Price,52054
2014-01-03 00:00:00,1,3.990000,922,Price,63514
2013-08-29 00:00:00,1,2.290000,873,Price,55195
2014-03-28 00:00:00,1,742.350000,958,Price,69241
2014-05-07 00:00:00,1,49.990000,716,Price,72394
2013-09-07 00:00:00,1,24.990000,932,Price,55817
2013-12-02 00:00:00,1,34.990000,707,Price,61393
2014-03-03 00:00:00,1,8.990000,712,Price,67514
2013-07-03 00:00:00,1,34.990000,711,Price,52054
2014-01-01 00:00:00,1,49.990000,713,Price,63401
2013-08-29 00:00:00,1,4.990000,870,Price,55196
2014-03-28 00:00:00,1,7.950000,877,Price,69241
2014-04-27 00:00:00,1,4.990000,923,Price,71533
2013-09-07 00:00:00,1,8.990000,712,Price,55824
2013-12-02 00:00:00,1,49.990000,714,Price,61394
2014-03-03 00:00:00,1,9.990000,871,Price,67514
2013-06-15 00:00:00,1,2384.070000,967,Price,51454
2014-01-01 00:00:00,1,8.990000,712,Price,63401
2013-08-29 00:00:00,1,4.990000,921,Price,55204
2014-03-28 00:00:00,1,8.990000,712,Price,69239
2014-05-07 00:00:00,1,49.990000,715,Price,72393
2013-09-07 00:00:00,1,3.990000,922,Price,55817
2013-12-02 00:00:00,1,9.990000,871,Price,61394
2014-03-03 00:00:00,1,53.990000,884,Price,67523
2013-06-15 00:00:00,1,49.990000,716,Price,51455
2013-12-31 00:00:00,1,28.990000,934,Price,63327
2013-08-29 00:00:00,1,2.290000,873,Price,55204
2014-03-29 00:00:00,1,2.290000,873,Price,69249
2014-04-27 00:00:00,1,2.290000,873,Price,71533
2013-09-07 00:00:00,1,4.990000,870,Price,55818
2013-12-02 00:00:00,1,24.490000,859,Price,61394
2014-03-03 00:00:00,1,21.980000,878,Price,67523
2013-07-03 00:00:00,1,3.990000,922,Price,52060
2013-12-31 00:00:00,1,34.990000,708,Price,63327
2013-08-29 00:00:00,1,4.990000,921,Price,55205
2014-03-29 00:00:00,1,7.950000,877,Price,69249
2014-05-07 00:00:00,1,34.990000,708,Price,72393
2013-09-07 00:00:00,1,9.990000,871,Price,55819
2013-12-02 00:00:00,1,34.990000,708,Price,61394
2014-03-03 00:00:00,1,24.990000,928,Price,67524
2013-07-03 00:00:00,1,24.990000,932,Price,52060
2013-12-31 00:00:00,1,21.490000,931,Price,63328
2013-08-29 00:00:00,1,2.290000,873,Price,55216
2014-03-29 00:00:00,1,9.990000,871,Price,69251
2014-04-27 00:00:00,1,28.990000,934,Price,71533
2013-09-07 00:00:00,1,4.990000,870,Price,55819
2013-12-02 00:00:00,1,28.990000,934,Price,61390
2014-03-03 00:00:00,1,4.990000,921,Price,67524
2013-07-03 00:00:00,1,1700.990000,975,Price,52060
2013-12-31 00:00:00,1,159.000000,879,Price,63329
2013-08-29 00:00:00,1,35.000000,930,Price,55217
2014-03-29 00:00:00,1,2319.990000,780,Price,69251
2014-05-07 00:00:00,1,21.980000,878,Price,72393
2013-09-07 00:00:00,1,24.490000,859,Price,55819
2013-12-02 00:00:00,1,4.990000,870,Price,61395
2014-03-03 00:00:00,1,34.990000,707,Price,67524
2013-07-03 00:00:00,1,54.990000,880,Price,52058
2013-12-31 00:00:00,1,35.000000,930,Price,63329
2013-08-29 00:00:00,1,4.990000,921,Price,55217
2014-03-29 00:00:00,1,3.990000,922,Price,69259
2014-04-27 00:00:00,1,4.990000,923,Price,71534
2013-09-07 00:00:00,1,2.290000,873,Price,55817
2013-12-02 00:00:00,1,34.990000,711,Price,61390
2014-03-03 00:00:00,1,8.990000,712,Price,67524
2013-07-03 00:00:00,1,4.990000,921,Price,52054
2013-12-31 00:00:00,1,2.290000,873,Price,63329
2013-08-29 00:00:00,1,21.980000,878,Price,55217
2014-03-29 00:00:00,1,24.990000,932,Price,69259
2014-05-07 00:00:00,1,34.990000,707,Price,72392
2013-09-07 00:00:00,1,4.990000,921,Price,55825
2013-12-02 00:00:00,1,24.990000,928,Price,61388
2014-03-03 00:00:00,1,4.990000,921,Price,67526
2013-07-03 00:00:00,1,53.990000,882,Price,52058
2013-12-31 00:00:00,1,21.980000,878,Price,63331
2013-08-29 00:00:00,1,8.990000,874,Price,55217
2014-03-29 00:00:00,1,2.290000,873,Price,69258
2014-04-30 00:00:00,1,21.980000,878,Price,71745
2013-09-07 00:00:00,1,8.990000,712,Price,55825
2013-12-02 00:00:00,1,21.980000,878,Price,61383
2014-03-03 00:00:00,1,35.000000,930,Price,67526
2013-07-03 00:00:00,1,21.980000,878,Price,52058
2013-12-31 00:00:00,1,7.950000,877,Price,63331
2013-08-29 00:00:00,1,21.980000,878,Price,55218
2014-03-29 00:00:00,1,7.950000,877,Price,69258
2014-05-07 00:00:00,1,35.000000,930,Price,72392
2013-09-07 00:00:00,1,34.990000,707,Price,55825
2013-12-02 00:00:00,1,2319.990000,781,Price,61383
2014-03-12 00:00:00,1,69.990000,868,Price,68115
2013-07-03 00:00:00,1,2319.990000,781,Price,52058
2013-12-31 00:00:00,1,120.000000,876,Price,63331
2013-08-29 00:00:00,1,8.990000,712,Price,55218
2014-03-29 00:00:00,1,1700.990000,976,Price,69257
2014-05-07 00:00:00,1,4.990000,921,Price,72392
2013-09-07 00:00:00,1,3.990000,922,Price,55830
2013-12-02 00:00:00,1,3.990000,922,Price,61384
2014-03-03 00:00:00,1,8.990000,712,Price,67523
2013-07-03 00:00:00,1,9.990000,871,Price,52058
2013-12-31 00:00:00,1,8.990000,872,Price,63332
2013-08-29 00:00:00,1,2443.350000,793,Price,55219
2014-03-29 00:00:00,1,8.990000,712,Price,69257
2014-04-30 00:00:00,1,2319.990000,781,Price,71746
2013-09-07 00:00:00,1,2.290000,873,Price,55831
2013-12-02 00:00:00,1,49.990000,715,Price,61384
2014-03-03 00:00:00,1,4.990000,921,Price,67522
2013-07-03 00:00:00,1,9.990000,871,Price,52055
2013-12-31 00:00:00,1,4.990000,870,Price,63332
2013-08-29 00:00:00,1,3.990000,922,Price,55219
2014-03-29 00:00:00,1,4.990000,870,Price,69256
2014-05-07 00:00:00,1,34.990000,708,Price,72390
2013-09-07 00:00:00,1,28.990000,934,Price,55831
2013-12-02 00:00:00,1,2.290000,873,Price,61385
2014-03-03 00:00:00,1,24.990000,928,Price,67521
2013-07-03 00:00:00,1,4.990000,870,Price,52055
2013-12-31 00:00:00,1,4.990000,923,Price,63327
2013-08-29 00:00:00,1,63.500000,865,Price,55219
2014-03-29 00:00:00,1,769.490000,983,Price,69256
2014-05-07 00:00:00,1,4.990000,921,Price,72390
2013-09-07 00:00:00,1,4.990000,923,Price,55831
2013-12-02 00:00:00,1,7.950000,877,Price,61385
2014-03-03 00:00:00,1,4.990000,870,Price,67520
2013-07-03 00:00:00,1,21.980000,878,Price,52055
2013-12-31 00:00:00,1,53.990000,884,Price,63332
2013-08-29 00:00:00,1,32.600000,933,Price,55219
2014-03-29 00:00:00,1,9.990000,871,Price,69256
2014-04-27 00:00:00,1,4.990000,923,Price,71532
2013-09-07 00:00:00,1,21.490000,931,Price,55830
2013-12-02 00:00:00,1,2.290000,873,Price,61386
2014-03-03 00:00:00,1,4.990000,870,Price,67514
2013-07-03 00:00:00,1,4.990000,870,Price,52058
2013-12-31 00:00:00,1,28.990000,934,Price,63326
2013-08-29 00:00:00,1,2319.990000,781,Price,55220
2014-03-28 00:00:00,1,2384.070000,968,Price,69239
2014-05-07 00:00:00,1,769.490000,980,Price,72366
2013-09-07 00:00:00,1,24.990000,932,Price,55832
2013-12-02 00:00:00,1,28.990000,934,Price,61386
2014-03-03 00:00:00,1,4.990000,870,Price,67516
2013-07-05 00:00:00,1,49.990000,716,Price,52112
2013-12-31 00:00:00,1,34.990000,711,Price,63326
2013-08-29 00:00:00,1,35.000000,930,Price,55220
2014-03-29 00:00:00,1,49.990000,716,Price,69255
2014-05-07 00:00:00,1,2443.350000,793,Price,72395
2013-09-07 00:00:00,1,3.990000,922,Price,55832
2013-12-02 00:00:00,1,4.990000,923,Price,61386
2014-03-03 00:00:00,1,24.490000,860,Price,67517
2013-07-04 00:00:00,1,32.600000,933,Price,52078
2013-12-31 00:00:00,1,34.990000,707,Price,63320
2013-08-29 00:00:00,1,4.990000,921,Price,55220
2014-03-29 00:00:00,1,34.990000,708,Price,69255
2014-05-07 00:00:00,1,4.990000,870,Price,72395
2013-09-05 00:00:00,1,4.990000,870,Price,55731
2013-12-02 00:00:00,1,8.990000,712,Price,61387
2014-03-03 00:00:00,1,34.990000,707,Price,67517
2013-07-04 00:00:00,1,3.990000,922,Price,52079
2013-12-31 00:00:00,1,24.990000,928,Price,63320
2013-08-29 00:00:00,1,34.990000,707,Price,55220
2014-03-29 00:00:00,1,34.990000,711,Price,69253
2014-05-07 00:00:00,1,24.490000,859,Price,72399
2013-09-07 00:00:00,1,32.600000,933,Price,55833
2013-12-02 00:00:00,1,4.990000,923,Price,61387
2014-03-03 00:00:00,1,53.990000,884,Price,67514
2013-07-04 00:00:00,1,2294.990000,782,Price,52104
2013-12-31 00:00:00,1,4.990000,921,Price,63320
2013-08-29 00:00:00,1,4.990000,921,Price,55216
2014-03-29 00:00:00,1,4.990000,870,Price,69253
2014-05-07 00:00:00,1,9.990000,871,Price,72398
2013-09-05 00:00:00,1,8.990000,872,Price,55731
2013-12-02 00:00:00,1,2.290000,873,Price,61388
2014-03-03 00:00:00,1,4.990000,921,Price,67517
2013-07-04 00:00:00,1,21.980000,878,Price,52103
2013-12-31 00:00:00,1,120.000000,876,Price,63321
2013-08-29 00:00:00,1,35.000000,930,Price,55216
2014-03-29 00:00:00,1,9.990000,871,Price,69253
2014-05-07 00:00:00,1,21.980000,878,Price,72398
2013-09-07 00:00:00,1,8.990000,712,Price,55832
2013-11-27 00:00:00,1,21.980000,878,Price,61013
2014-03-03 00:00:00,1,4.990000,921,Price,67519
2013-07-04 00:00:00,1,539.990000,991,Price,52103
2013-12-31 00:00:00,1,2.290000,873,Price,63321
2013-08-29 00:00:00,1,2.290000,873,Price,55215
2014-03-29 00:00:00,1,2294.990000,783,Price,69253
2014-05-07 00:00:00,1,539.990000,990,Price,72398
2013-09-05 00:00:00,1,24.990000,932,Price,55733
2013-12-02 00:00:00,1,7.950000,877,Price,61395
2014-03-03 00:00:00,1,9.990000,871,Price,67520
2013-07-04 00:00:00,1,4.990000,870,Price,52102
2013-12-31 00:00:00,1,24.990000,932,Price,63321
2013-08-29 00:00:00,1,4.990000,921,Price,55215
2014-03-29 00:00:00,1,2.290000,873,Price,69252
2014-05-07 00:00:00,1,4.990000,870,Price,72398
2013-09-07 00:00:00,1,2.290000,873,Price,55830
2013-12-02 00:00:00,1,34.990000,711,Price,61396
2014-03-03 00:00:00,1,2.290000,873,Price,67520
2013-07-04 00:00:00,1,9.990000,871,Price,52102
2013-12-31 00:00:00,1,4.990000,870,Price,63323
2013-08-29 00:00:00,1,34.990000,711,Price,55205
2014-03-29 00:00:00,1,2319.990000,780,Price,69252
2014-04-27 00:00:00,1,4.990000,923,Price,71531
2013-09-05 00:00:00,1,34.990000,707,Price,55731
2013-12-02 00:00:00,1,49.990000,715,Price,61404
2014-03-03 00:00:00,1,21.980000,878,Price,67520
2013-07-04 00:00:00,1,21.980000,878,Price,52101
2013-12-31 00:00:00,1,3.990000,922,Price,63324
2013-08-29 00:00:00,1,21.980000,878,Price,55206
2014-03-29 00:00:00,1,35.000000,930,Price,69252
2014-05-07 00:00:00,1,8.990000,875,Price,72398
2013-09-05 00:00:00,1,34.990000,708,Price,55733
2013-12-02 00:00:00,1,21.980000,878,Price,61404
2014-03-03 00:00:00,1,4.990000,921,Price,67518
2013-07-04 00:00:00,1,34.990000,711,Price,52100
2013-12-31 00:00:00,1,2.290000,873,Price,63324
2013-08-29 00:00:00,1,24.990000,928,Price,55207
2014-03-29 00:00:00,1,4.990000,870,Price,69251
2014-05-02 00:00:00,1,49.990000,715,Price,72040
2013-09-07 00:00:00,1,29.990000,929,Price,55825
2013-12-02 00:00:00,1,4.990000,921,Price,61405
2014-03-12 00:00:00,1,3.990000,922,Price,68110
2013-07-04 00:00:00,1,49.990000,714,Price,52100
2013-12-31 00:00:00,1,34.990000,711,Price,63325
2013-08-29 00:00:00,1,4.990000,921,Price,55207
2014-03-29 00:00:00,1,2294.990000,782,Price,69255
2014-05-07 00:00:00,1,4.990000,870,Price,72397
2013-09-07 00:00:00,1,769.490000,980,Price,55825
2013-12-02 00:00:00,1,7.950000,877,Price,61405
2014-03-03 00:00:00,1,9.990000,871,Price,67543
2013-07-04 00:00:00,1,4.990000,923,Price,52100
2013-12-31 00:00:00,1,3.990000,922,Price,63325
2013-08-29 00:00:00,1,2.290000,873,Price,55207
2014-03-30 00:00:00,1,2319.990000,779,Price,69369
2014-04-27 00:00:00,1,28.990000,934,Price,71532
2013-09-05 00:00:00,1,8.990000,712,Price,55732
2013-12-02 00:00:00,1,24.990000,928,Price,61405
2014-03-03 00:00:00,1,564.990000,984,Price,67544
2013-07-04 00:00:00,1,4.990000,923,Price,52099
2013-12-31 00:00:00,1,4.990000,923,Price,63326
2013-08-29 00:00:00,1,29.990000,929,Price,55208
2014-03-30 00:00:00,1,54.990000,880,Price,69369
2014-05-07 00:00:00,1,9.990000,871,Price,72397
2013-09-07 00:00:00,1,7.950000,877,Price,55830
2013-12-02 00:00:00,1,4.990000,921,Price,61406
2014-03-03 00:00:00,1,539.990000,997,Price,67569
2013-07-04 00:00:00,1,28.990000,934,Price,52099
2013-12-31 00:00:00,1,8.990000,712,Price,63332
2013-08-29 00:00:00,1,4.990000,921,Price,55208
2014-03-30 00:00:00,1,21.980000,878,Price,69369
2014-05-07 00:00:00,1,539.990000,990,Price,72397
2013-09-05 00:00:00,1,1120.490000,797,Price,55732
2013-12-02 00:00:00,1,29.990000,929,Price,61406
2014-03-03 00:00:00,1,4.990000,870,Price,67569
2013-07-04 00:00:00,1,7.950000,877,Price,52098
2013-12-31 00:00:00,1,21.980000,878,Price,63333
2013-08-29 00:00:00,1,2443.350000,796,Price,55225
2014-04-01 00:00:00,1,21.980000,878,Price,69676
2014-05-07 00:00:00,1,24.990000,928,Price,72396
2013-09-07 00:00:00,1,4.990000,923,Price,55828
2013-12-02 00:00:00,1,34.990000,708,Price,61406
2014-03-12 00:00:00,1,32.600000,933,Price,68109
2013-07-04 00:00:00,1,3.990000,922,Price,52098
2013-12-31 00:00:00,1,4.990000,870,Price,63333
2013-08-29 00:00:00,1,34.990000,708,Price,55208
2014-04-01 00:00:00,1,21.980000,878,Price,69675
2014-05-07 00:00:00,1,564.990000,986,Price,72396
2013-09-07 00:00:00,1,3.990000,922,Price,55829
2013-12-02 00:00:00,1,53.990000,881,Price,61406
2014-03-12 00:00:00,1,34.990000,711,Price,68108
2013-07-04 00:00:00,1,35.000000,930,Price,52104
2013-12-31 00:00:00,1,4.990000,921,Price,63340
2013-08-29 00:00:00,1,21.490000,931,Price,55210
2014-04-01 00:00:00,1,4.990000,921,Price,69675
2014-05-07 00:00:00,1,24.490000,860,Price,72396
2013-09-05 00:00:00,1,53.990000,883,Price,55732
2013-12-02 00:00:00,1,3.990000,922,Price,61407
2014-03-03 00:00:00,1,2384.070000,967,Price,67571
2013-07-04 00:00:00,1,4.990000,921,Price,52104
2013-12-31 00:00:00,1,2.290000,873,Price,63340
2013-08-29 00:00:00,1,4.990000,870,Price,55211
2014-04-01 00:00:00,1,29.990000,929,Price,69675
2014-05-07 00:00:00,1,8.990000,872,Price,72395
2013-09-07 00:00:00,1,2.290000,873,Price,55829
2013-12-02 00:00:00,1,120.000000,876,Price,61407
2014-03-03 00:00:00,1,28.990000,934,Price,67571
2013-07-04 00:00:00,1,2.290000,873,Price,52104
2013-12-31 00:00:00,1,2294.990000,782,Price,63340
2013-08-29 00:00:00,1,21.490000,931,Price,55213
2014-04-01 00:00:00,1,32.600000,933,Price,69674
2014-05-05 00:00:00,1,21.490000,931,Price,72222
2013-09-07 00:00:00,1,3.990000,922,Price,55827
2013-12-02 00:00:00,1,4.990000,921,Price,61403
2014-03-03 00:00:00,1,4.990000,923,Price,67571
2013-07-04 00:00:00,1,2294.990000,783,Price,52105
2013-12-31 00:00:00,1,35.000000,930,Price,63340
2013-08-29 00:00:00,1,2.290000,873,Price,55213
2014-04-01 00:00:00,1,3.990000,922,Price,69674
2014-05-07 00:00:00,1,2319.990000,779,Price,72365
2013-09-07 00:00:00,1,4.990000,870,Price,55815
2013-12-02 00:00:00,1,54.990000,880,Price,61395
2014-03-03 00:00:00,1,2.290000,873,Price,67571
2013-07-05 00:00:00,1,8.990000,712,Price,52112
2013-12-31 00:00:00,1,2319.990000,779,Price,63341
2013-08-29 00:00:00,1,4.990000,923,Price,55214
2014-04-01 00:00:00,1,24.490000,859,Price,69674
2014-04-30 00:00:00,1,8.990000,872,Price,71753
2013-09-07 00:00:00,1,8.990000,872,Price,55815
2013-12-02 00:00:00,1,24.490000,860,Price,61402
2014-03-12 00:00:00,1,28.990000,934,Price,68108
2013-07-05 00:00:00,1,34.990000,707,Price,52110
2013-12-31 00:00:00,1,35.000000,930,Price,63341
2013-08-29 00:00:00,1,2.290000,873,Price,55214
2014-04-01 00:00:00,1,2.290000,873,Price,69673
2014-05-06 00:00:00,1,4.990000,870,Price,72338
2013-09-05 00:00:00,1,24.990000,932,Price,55734
2013-12-02 00:00:00,1,21.980000,878,Price,61402
2014-03-03 00:00:00,1,8.990000,712,Price,67569
2013-07-05 00:00:00,1,4.990000,921,Price,52110
2013-12-31 00:00:00,1,2.290000,873,Price,63341
2013-08-29 00:00:00,1,35.000000,930,Price,55215
2014-04-01 00:00:00,1,3.990000,922,Price,69673
2014-05-06 00:00:00,1,2384.070000,954,Price,72338
2013-09-06 00:00:00,1,2443.350000,794,Price,55801
2013-12-02 00:00:00,1,49.990000,716,Price,61396
2014-03-03 00:00:00,1,8.990000,872,Price,67569
2013-07-05 00:00:00,1,35.000000,930,Price,52110
2013-12-31 00:00:00,1,2294.990000,784,Price,63342
2013-08-29 00:00:00,1,4.990000,870,Price,55209
2014-04-01 00:00:00,1,32.600000,933,Price,69673
2014-04-30 00:00:00,1,539.990000,999,Price,71765
2013-09-06 00:00:00,1,3.990000,922,Price,55801
2013-12-02 00:00:00,1,4.990000,870,Price,61396
2014-03-03 00:00:00,1,24.490000,859,Price,67568
2013-07-05 00:00:00,1,2319.990000,779,Price,52110
2013-12-31 00:00:00,1,4.990000,870,Price,63342
2013-08-29 00:00:00,1,34.990000,708,Price,55190
2014-04-01 00:00:00,1,3.990000,922,Price,69672
2014-05-06 00:00:00,1,742.350000,965,Price,72335
2013-09-06 00:00:00,1,8.990000,712,Price,55804
2013-12-02 00:00:00,1,4.990000,870,Price,61397
2014-03-03 00:00:00,1,34.990000,707,Price,67568
2013-06-15 00:00:00,1,34.990000,711,Price,51453
2013-12-31 00:00:00,1,9.990000,871,Price,63342
2013-08-31 00:00:00,1,29.990000,929,Price,55409
2014-04-01 00:00:00,1,21.490000,931,Price,69672
2014-05-06 00:00:00,1,8.990000,872,Price,72335
2013-09-06 00:00:00,1,53.990000,883,Price,55737
2013-12-02 00:00:00,1,4.990000,921,Price,61398
2014-03-03 00:00:00,1,21.490000,931,Price,67565
2013-07-04 00:00:00,1,21.490000,931,Price,52098
2013-12-31 00:00:00,1,34.990000,711,Price,63342
2013-08-31 00:00:00,1,24.990000,928,Price,55407
2014-04-01 00:00:00,1,24.990000,928,Price,69671
2014-05-06 00:00:00,1,4.990000,870,Price,72335
2013-09-06 00:00:00,1,34.990000,707,Price,55801
2013-12-02 00:00:00,1,4.990000,921,Price,61399
2014-03-03 00:00:00,1,34.990000,711,Price,67565
2013-07-05 00:00:00,1,7.950000,877,Price,52108
2013-12-31 00:00:00,1,2319.990000,779,Price,63339
2013-08-30 00:00:00,1,34.990000,707,Price,55365
2014-04-01 00:00:00,1,34.990000,711,Price,69671
2014-05-06 00:00:00,1,8.990000,872,Price,72338
2013-09-06 00:00:00,1,2384.070000,957,Price,55804
2013-12-02 00:00:00,1,34.990000,708,Price,61399
2014-03-03 00:00:00,1,539.990000,999,Price,67566
2013-07-05 00:00:00,1,2319.990000,779,Price,52108
2013-12-31 00:00:00,1,9.990000,871,Price,63339
2013-08-30 00:00:00,1,7.950000,877,Price,55364
2014-04-01 00:00:00,1,4.990000,921,Price,69671
2014-05-06 00:00:00,1,24.490000,860,Price,72335
2013-09-06 00:00:00,1,8.990000,712,Price,55737
2013-12-02 00:00:00,1,34.990000,708,Price,61400
2014-03-03 00:00:00,1,8.990000,872,Price,67566
2013-07-05 00:00:00,1,9.990000,871,Price,52108
2013-12-31 00:00:00,1,4.990000,870,Price,63339
2013-08-30 00:00:00,1,21.490000,931,Price,55364
2014-04-01 00:00:00,1,2.290000,873,Price,69670
2014-04-30 00:00:00,1,8.990000,872,Price,71765
2013-09-06 00:00:00,1,34.990000,707,Price,55805
2013-12-02 00:00:00,1,4.990000,921,Price,61400
2014-03-12 00:00:00,1,4.990000,923,Price,68108
2013-06-15 00:00:00,1,539.990000,998,Price,51453
2013-12-31 00:00:00,1,63.500000,866,Price,63339
2013-08-30 00:00:00,1,3.990000,922,Price,55364
2014-04-01 00:00:00,1,7.950000,877,Price,69669
2014-04-27 00:00:00,1,8.990000,712,Price,71546
2013-09-06 00:00:00,1,3.990000,922,Price,55736
2013-12-02 00:00:00,1,49.990000,713,Price,61401
2014-03-03 00:00:00,1,4.990000,870,Price,67566
2013-06-15 00:00:00,1,3.990000,922,Price,51453
2013-12-31 00:00:00,1,34.990000,711,Price,63333
2013-08-30 00:00:00,1,4.990000,923,Price,55363
2014-04-01 00:00:00,1,769.490000,980,Price,69669
2014-04-28 00:00:00,1,4.990000,870,Price,71611
2013-09-06 00:00:00,1,24.990000,932,Price,55736
2013-12-02 00:00:00,1,8.990000,712,Price,61401
2014-03-03 00:00:00,1,24.990000,932,Price,67567
2013-07-04 00:00:00,1,4.990000,870,Price,52105
2013-12-31 00:00:00,1,9.990000,871,Price,63333
2013-08-30 00:00:00,1,28.990000,934,Price,55363
2014-04-01 00:00:00,1,2.290000,873,Price,69668
2014-05-28 00:00:00,1,49.990000,713,Price,73986
2013-09-06 00:00:00,1,1120.490000,798,Price,55737
2013-12-02 00:00:00,1,21.980000,878,Price,61401
2014-03-03 00:00:00,1,3.990000,922,Price,67567
2013-07-04 00:00:00,1,9.990000,871,Price,52105
2013-12-31 00:00:00,1,34.990000,707,Price,63334
2013-08-30 00:00:00,1,8.990000,872,Price,55363
2014-04-01 00:00:00,1,54.990000,880,Price,69676
2014-04-27 00:00:00,1,2384.070000,956,Price,71546
2013-09-06 00:00:00,1,4.990000,870,Price,55805
2013-12-02 00:00:00,1,34.990000,711,Price,61402
2014-03-03 00:00:00,1,34.990000,707,Price,67567
2013-07-05 00:00:00,1,4.990000,870,Price,52108
2013-12-31 00:00:00,1,8.990000,712,Price,63334
2013-08-30 00:00:00,1,28.990000,934,Price,55362
2014-04-01 00:00:00,1,32.600000,933,Price,69668
2014-05-06 00:00:00,1,4.990000,921,Price,72334
2013-09-06 00:00:00,1,32.600000,933,Price,55801
2013-11-27 00:00:00,1,9.990000,871,Price,61012
2014-03-03 00:00:00,1,1700.990000,974,Price,67568
2013-07-04 00:00:00,1,4.990000,921,Price,52097
2013-12-31 00:00:00,1,539.990000,991,Price,63336
2013-08-30 00:00:00,1,4.990000,923,Price,55362
2014-04-01 00:00:00,1,29.990000,929,Price,69676
2014-05-06 00:00:00,1,2294.990000,783,Price,72334
2013-09-06 00:00:00,1,8.990000,712,Price,55798
2013-11-27 00:00:00,1,539.990000,992,Price,61012
2014-03-03 00:00:00,1,1120.490000,800,Price,67567
2013-07-04 00:00:00,1,24.990000,928,Price,52097
2013-12-31 00:00:00,1,7.950000,877,Price,63319
